Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
Nicolas Schmid,Portsmouth B,Austria,195,81,27,Right foot,C,GK,['Goalkeeper'],[],68,English 2nd Division,Europe,40,48,43,44,53,59,40,40,53,50,48,42,46,58,54,49,71,65,69,52,50,62,64,68,66,61,Rarely,Medium,Standard,Medium
Oluwaseun Adewumi,Dundee FC,Austria,187,73,19,Right foot,D,SS,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']",[],68,Scottish Premiership,Europe,64,69,69,64,65,64,64,60,50,58,48,48,57,52,66,69,64,55,62,60,71,40,40,40,40,40,Occasionally,High,Standard,Medium
Manuel Polster,Lausanne BW,Austria,183,76,22,Left foot,C,LMF,"['Centre Midfielder', 'Left Midfielder', 'Left Wing Forward']","['Left Back', 'Defensive Midfielder', 'Attacking Midfielder']",68,Swiss League,Europe,60,59,68,56,56,59,59,55,54,60,50,53,60,56,81,81,62,64,59,64,75,40,40,40,40,40,Almost Never,Medium,Standard,High
Darijo Grujcic,Fortuna Sittard,Austria,188,80,25,Left foot,C,CB,['Centre Back'],['Left Back'],68,Eredivisie,Europe,49,58,52,54,59,60,42,69,48,60,65,67,73,67,62,57,69,63,75,56,65,40,40,40,40,40,Rarely,Medium,Standard,Medium
Can Keleş,Kasımpaşa SK,Austria,180,77,23,Left foot,B,LWF,['Left Wing Forward'],"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",68,Trendyol Süper Lig,Europe,59,65,66,61,58,62,61,53,58,62,45,49,55,58,79,74,67,56,60,65,64,40,40,40,40,40,Almost Never,Medium,Standard,Medium
Markus Kuster,Winterthur RW,Austria,194,82,30,Right foot,B,GK,['Goalkeeper'],[],68,Swiss League,Europe,40,43,40,40,45,50,40,45,43,40,43,44,40,58,47,44,69,58,66,47,51,67,65,64,63,71,Rarely,Medium,Unwavering,Medium
Manuel Kuttin,Zürich BW,Austria,195,94,31,Right foot,C,GK,['Goalkeeper'],[],66,Swiss League,Europe,40,43,40,40,43,47,40,45,43,40,43,40,41,58,43,40,75,54,71,45,47,65,62,61,62,68,Rarely,Medium,Unwavering,Medium
Leo Greiml,NAC Breda,Austria,187,80,23,Right foot,A,CB,['Centre Back'],[],65,Eredivisie,Europe,55,60,59,56,62,64,52,63,56,57,62,65,60,63,61,59,63,67,67,55,63,40,40,40,40,40,Rarely,Medium,Standard,Medium
Philipp Breit,U.S. Catanzaro 1929,Austria,201,83,21,Right foot,C,CB,['Centre Back'],[],65,Serie BKT,Europe,49,52,50,50,51,55,49,56,48,51,66,62,64,60,55,57,57,59,73,48,60,40,40,40,40,40,Rarely,Medium,Standard,Medium
Nikolas Sattlberger,Genk BW,Austria,191,73,20,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],63,Belgian League,Europe,52,61,62,60,63,61,49,60,56,58,60,64,65,62,65,63,62,64,61,60,65,40,40,40,40,40,Rarely,High,Standard,Medium
Thibaut Courtois,Madrid Chamartin B,Belgium,199,96,32,Left foot,D,GK,['Goalkeeper'],[],83,Spanish League,Europe,40,58,40,43,58,60,40,42,58,46,40,43,46,58,55,49,69,61,67,53,58,77,77,82,79,74,Rarely,Medium,Unwavering,Low
Kevin De Bruyne,Manchester B,Belgium,181,68,33,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Right Midfielder', 'Right Wing Forward', 'Second Striker']",83,English League,Europe,74,79,73,75,83,83,71,55,75,80,55,60,67,58,64,67,83,55,66,69,74,40,40,40,40,40,Occasionally,Very High,Unwavering,Low
Loïs Openda,Free Agents,Belgium,177,79,24,Right foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Second Striker']",80,Free Agent,Europe,74,69,73,66,64,60,74,65,60,58,46,47,62,58,84,84,66,75,70,78,71,40,40,40,40,40,Occasionally,High,Standard,High
Jérémy Doku,Manchester B,Belgium,173,77,22,Right foot,A,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",[],79,English League,Europe,67,73,81,67,70,62,65,49,56,61,48,53,60,53,81,86,71,62,62,82,69,40,40,40,40,40,Occasionally,Medium,Standard,Low
Leandro Trossard,Arsenal FC,Belgium,172,61,30,Right foot,B,LWF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']","['Centre Midfielder', 'Right Midfielder', 'Right Wing Forward']",79,English League,Europe,72,77,74,72,71,67,73,60,62,74,48,52,56,53,71,82,73,67,58,77,73,40,40,40,40,40,Occasionally,Very High,Unwavering,Medium
Koen Casteels,Free Agents,Belgium,197,86,32,Left foot,C,GK,['Goalkeeper'],[],79,Free Agent,Europe,40,53,47,43,53,59,40,53,53,44,50,48,50,60,51,48,72,64,72,51,55,74,69,71,75,77,Occasionally,High,Unwavering,High
Romelu Lukaku,Napoli A,Belgium,191,94,31,Left foot,C,CF,['Centre Forward'],['Second Striker'],79,Italian League,Europe,75,67,67,62,60,60,75,73,61,64,44,49,63,52,75,67,80,62,84,58,71,40,40,40,40,40,Occasionally,High,Unwavering,Low
Amadou Onana,Aston RB,Belgium,192,76,23,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],78,English League,Europe,60,69,64,72,71,71,56,62,53,58,71,75,78,75,70,65,69,70,80,53,76,40,40,40,40,40,Occasionally,High,Standard,High
Arthur Theate,Free Agents,Belgium,191,81,24,Left foot,C,CB,['Centre Back'],['Left Back'],77,Free Agent,Europe,52,62,60,60,65,66,51,70,53,54,70,73,75,70,70,65,63,72,77,55,75,40,40,40,40,40,Rarely,Medium,Standard,High
Charles De Ketelaere,Atalanta BC,Belgium,192,79,23,Left foot,D,SS,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']","['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",77,Italian League,Europe,71,77,72,75,72,71,68,65,65,71,54,56,61,60,71,67,71,62,66,69,75,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Timothy Castagne,Fulham W,Belgium,185,80,29,Right foot,C,RB,"['Right Back', 'Left Midfielder', 'Right Midfielder']","['Left Back', 'Right Wing Forward']",77,English League,Europe,64,71,70,65,68,72,60,66,55,70,64,68,73,69,72,75,69,68,63,70,81,40,40,40,40,40,Occasionally,High,Standard,Medium
Dodi Lukébakio,Sevilla Nervión BR,Belgium,187,77,27,Left foot,B,RWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",[],77,Spanish League,Europe,67,73,79,67,64,60,70,53,62,67,46,42,50,52,83,80,74,62,58,60,65,40,40,40,40,40,Almost Never,High,Standard,Medium
Hans Vanaken,Brugge BZ,Belgium,195,77,32,Right foot,B,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Second Striker']",77,Belgian League,Europe,72,77,68,71,76,73,70,69,73,72,58,59,67,64,61,59,72,61,73,60,75,40,40,40,40,40,Regularly,Very High,Unwavering,High
Dries Mertens,Galatasaray SK,Belgium,169,61,37,Right foot,D,SS,"['Attacking Midfielder', 'Second Striker']",['Centre Forward'],77,Trendyol Süper Lig,Europe,67,80,75,83,73,68,73,59,74,75,46,44,49,50,56,72,74,55,51,79,62,40,40,40,40,40,Rarely,High,Unwavering,Low
Axel Witsel,Madrid Rosas RB,Belgium,186,81,35,Right foot,C,CB,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",[],77,Spanish League,Europe,60,73,68,70,74,73,58,74,60,67,77,74,74,72,61,53,73,72,75,65,71,40,40,40,40,40,Rarely,High,Unwavering,Medium
Jan Vertonghen,Anderlecht PW,Belgium,189,88,37,Left foot,C,CB,"['Centre Back', 'Left Back']",[],77,Belgian League,Europe,54,67,60,65,71,73,52,71,58,62,78,77,72,77,58,54,69,72,75,53,69,40,40,40,40,40,Rarely,Medium,Unwavering,Low
Sebastiaan Bornauw,Free Agents,Belgium,190,78,25,Right foot,C,CB,['Centre Back'],"['Left Back', 'Right Back']",76,Free Agent,Europe,56,61,59,57,60,66,54,77,53,57,72,70,75,70,69,59,63,76,76,57,67,40,40,40,40,40,Rarely,Low,Standard,Low
Alexis Saelemaekers,Roma GR,Belgium,180,72,25,Right foot,B,RMF,"['Right Back', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",['Attacking Midfielder'],76,Italian League,Europe,65,72,74,67,66,72,62,58,67,69,60,65,67,62,74,77,70,61,60,66,74,40,40,40,40,40,Occasionally,High,Standard,Low
Wout Faes,Leicester B,Belgium,187,84,26,Right foot,C,CB,['Centre Back'],"['Left Back', 'Right Back', 'Defensive Midfielder']",76,English League,Europe,50,61,54,57,61,67,49,71,53,56,75,74,75,76,66,59,70,68,77,52,72,40,40,40,40,40,Occasionally,High,Standard,Medium
Brandon Mechele,Brugge BZ,Belgium,190,81,31,Right foot,C,CB,['Centre Back'],[],76,Belgian League,Europe,52,63,58,61,71,65,54,72,54,60,73,72,67,77,66,60,64,72,77,57,72,40,40,40,40,40,Rarely,High,Unwavering,High
Matz Sels,Nottingham RW,Belgium,188,75,32,Right foot,C,GK,['Goalkeeper'],[],76,English League,Europe,40,53,40,42,53,56,40,40,53,45,41,40,50,58,52,55,73,61,69,52,53,75,70,67,77,74,Almost Never,Medium,Standard,Medium
Thorgan Hazard,Anderlecht PW,Belgium,175,71,31,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Left Back', 'Centre Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",76,Belgian League,Europe,67,72,75,71,72,71,65,55,69,74,53,53,61,62,72,77,70,59,60,73,70,40,40,40,40,40,Occasionally,Very High,Standard,Low
Youri Tielemans,Aston RB,Belgium,176,72,27,Right foot,D,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",[],76,English League,Europe,67,75,69,75,77,76,64,51,66,75,64,62,70,67,64,58,78,62,61,67,75,40,40,40,40,40,Occasionally,Very High,Standard,High
Simon Mignolet,Brugge BZ,Belgium,193,87,36,Right foot,B,GK,['Goalkeeper'],[],76,Belgian League,Europe,44,54,50,50,57,56,40,58,53,47,53,45,46,69,54,52,68,68,71,52,55,73,65,68,74,74,Rarely,Medium,Unwavering,Medium
Toby Alderweireld,Antwerp RW,Belgium,187,91,35,Right foot,B,CB,['Centre Back'],[],76,Belgian League,Europe,55,65,58,62,67,72,52,72,65,62,74,77,72,71,60,58,73,69,77,58,67,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Johan Bakayoko,PSV Eindhoven,Belgium,179,70,21,Left foot,B,RWF,['Right Wing Forward'],"['Centre Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Centre Forward']",75,Eredivisie,Europe,71,68,73,67,65,65,65,53,56,68,45,54,63,60,77,80,71,61,65,72,70,40,40,40,40,40,Rarely,Medium,Standard,Medium
Roméo Lavia,Chelsea B,Belgium,181,70,20,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],75,English League,Europe,59,75,68,71,77,74,54,57,53,62,67,68,78,72,68,70,70,59,66,74,75,40,40,40,40,40,Occasionally,High,Standard,Low
Hugo Cuypers,Chicago RW,Belgium,185,78,27,Right foot,B,CF,['Centre Forward'],"['Attacking Midfielder', 'Right Wing Forward', 'Second Striker']",75,American League,Europe,74,69,62,61,62,60,72,69,53,60,44,47,60,60,71,68,72,69,72,62,72,40,40,40,40,40,Rarely,High,Standard,Medium
Maarten Vandevoordt,Free Agents,Belgium,192,80,22,Right foot,C,GK,['Goalkeeper'],[],75,Free Agent,Europe,40,48,44,44,51,56,40,46,48,45,44,43,47,58,58,55,65,71,65,49,55,72,66,70,74,71,Rarely,Medium,Standard,Medium
Arnaud Bodart,FC Metz,Belgium,186,80,26,Right foot,B,GK,['Goalkeeper'],[],75,Ligue 2 BKT,Europe,40,53,41,47,56,58,40,44,49,42,44,43,42,58,55,54,71,67,69,49,54,72,68,69,72,73,Rarely,Medium,Standard,Medium
Orel Mangala,Everton B,Belgium,178,82,26,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],75,English League,Europe,60,75,75,77,72,69,57,51,53,62,69,69,70,69,66,72,65,60,62,77,76,40,40,40,40,40,Occasionally,High,Standard,Medium
Leander Dendoncker,Anderlecht PW,Belgium,188,76,29,Right foot,B,DMF,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],75,Belgian League,Europe,62,69,66,69,71,71,57,70,60,62,70,70,74,67,64,60,75,67,78,57,70,40,40,40,40,40,Occasionally,High,Standard,High
Julien De Sart,Al Rayyan SC,Belgium,187,78,31,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],74,AFC Champions League Elite™,Europe,61,71,61,66,69,72,60,70,70,67,67,67,73,71,63,65,73,60,69,60,75,40,40,40,40,40,Rarely,Medium,Unwavering,Low
Malick Fofana,Olympique Lyonnais,Belgium,169,60,19,Right foot,C,LMF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Centre Forward']","['Left Back', 'Second Striker']",74,Ligue 1 McDonald's,Europe,66,69,73,72,68,62,63,55,62,60,55,54,57,59,77,83,64,59,54,74,69,40,40,40,40,40,Occasionally,High,Standard,Medium
Zeno Debast,Sporting CP,Belgium,191,78,21,Right foot,C,CB,['Centre Back'],['Defensive Midfielder'],74,Liga Portugal Betclic,Europe,55,65,60,63,68,69,54,68,53,60,70,71,73,67,67,61,71,67,72,56,71,40,40,40,40,40,Rarely,Medium,Standard,High
Michel Balikwisha,Antwerp RW,Belgium,178,69,23,Right foot,C,LWF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Right Midfielder', 'Second Striker', 'Centre Forward']",74,Belgian League,Europe,66,69,72,63,65,63,65,59,60,62,58,61,60,62,76,80,64,67,59,72,69,40,40,40,40,40,Rarely,High,Standard,Medium
Cyril Ngonge,Napoli A,Belgium,179,73,24,Left foot,C,RWF,"['Right Wing Forward', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward']",74,Italian League,Europe,68,72,74,69,57,60,67,66,56,63,47,50,60,57,78,77,64,67,61,72,68,40,40,40,40,40,Rarely,High,Inconsistent,Medium
Dante Vanzeir,Gent BW,Belgium,175,68,26,Right foot,A,CF,"['Right Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']","['Attacking Midfielder', 'Left Wing Forward']",74,Belgian League,Europe,68,69,70,68,66,59,72,60,48,61,45,43,70,71,75,78,68,73,58,71,74,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Mats Rits,Anderlecht PW,Belgium,178,73,31,Right foot,B,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']","['Left Midfielder', 'Right Midfielder', 'Right Wing Forward']",74,Belgian League,Europe,62,68,63,68,72,69,59,60,67,65,69,71,76,81,60,63,66,58,70,72,82,40,40,40,40,40,Regularly,Very High,Unwavering,Low
Albert Sambi Lokonga,Sevilla Nervión BR,Belgium,183,70,25,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],74,Spanish League,Europe,58,75,72,76,73,71,56,62,62,64,65,70,73,75,64,68,65,65,65,67,75,40,40,40,40,40,Rarely,High,Standard,Medium
Christian Kabasele,Udine BN,Belgium,187,84,33,Right foot,C,CB,['Centre Back'],[],74,Italian League,Europe,47,57,51,52,56,60,48,70,49,51,72,73,69,71,66,63,61,70,78,54,65,40,40,40,40,40,Rarely,Medium,Standard,Low
Benito Raman,Mechelen GR,Belgium,172,67,30,Right foot,C,CF,"['Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Attacking Midfielder']",74,Belgian League,Europe,72,69,70,67,61,57,69,60,59,63,42,45,53,61,79,81,70,68,54,74,70,40,40,40,40,40,Occasionally,Very High,Standard,Medium
Brecht Dejaegere,Kortrijk RW,Belgium,174,71,33,Right foot,B,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",74,Belgian League,Europe,65,73,72,75,75,70,60,57,68,70,60,58,59,61,65,72,69,56,57,76,76,40,40,40,40,40,Rarely,High,Standard,Low
Adnan Januzaj,Las Palmas AA,Belgium,186,76,29,Left foot,C,RWF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker']",74,Spanish League,Europe,65,73,79,77,69,71,63,46,67,74,45,43,42,50,69,76,71,60,56,67,62,40,40,40,40,40,Almost Never,Low,Standard,Medium
Davy Roef,Gent BW,Belgium,187,87,30,Right foot,C,GK,['Goalkeeper'],[],74,Belgian League,Europe,40,48,41,40,52,55,40,46,48,41,45,42,42,58,53,52,69,69,71,48,55,72,66,69,73,71,Rarely,Medium,Unwavering,Medium
Thomas Kaminski,Luton WO,Belgium,190,78,32,Right foot,B,GK,['Goalkeeper'],[],74,English 2nd Division,Europe,40,49,40,42,54,60,40,41,50,46,44,40,47,59,54,49,74,68,72,49,51,71,66,67,72,70,Occasionally,High,Standard,Medium
Thomas Meunier,LOSC Lille,Belgium,190,82,33,Right foot,D,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Right Wing Forward']",74,Ligue 1 McDonald's,Europe,63,68,68,58,64,68,64,70,53,73,62,69,68,65,78,62,74,72,74,59,77,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
Christian Benteke,Washington D.C. BR,Belgium,190,83,34,Right foot,B,CF,['Centre Forward'],['Second Striker'],74,American League,Europe,71,71,64,69,60,53,68,77,58,56,40,40,53,47,67,64,74,80,79,56,61,40,40,40,40,40,Rarely,High,Standard,Low
Maxime Lestienne,Lion City Sailors FC,Belgium,176,63,32,Left foot,C,LWF,"['Left Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Right Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",73,AFC Champions League Two™,Europe,69,70,73,69,63,70,67,53,67,69,42,43,48,49,72,74,68,63,51,73,64,40,40,40,40,40,Regularly,Very High,Standard,Medium
Arne Engels,Celtic FC,Belgium,184,71,21,Right foot,B,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",73,Scottish Premiership,Europe,64,72,69,67,71,67,60,55,68,71,62,64,74,62,67,69,72,63,60,67,76,40,40,40,40,40,Rarely,High,Standard,Medium
Maxim De Cuyper,Brugge BZ,Belgium,183,72,24,Left foot,B,LB,"['Left Back', 'Left Midfielder', 'Left Wing Forward']","['Right Back', 'Right Midfielder']",73,Belgian League,Europe,61,67,65,61,70,74,60,66,70,68,58,64,63,63,75,71,70,63,63,60,75,40,40,40,40,40,Rarely,High,Standard,High
Senne Lammens,Antwerp RW,Belgium,193,92,22,Right foot,B,GK,['Goalkeeper'],[],73,Belgian League,Europe,40,48,43,42,55,58,40,59,51,42,51,43,43,58,54,52,67,64,66,48,51,70,68,65,72,71,Rarely,Medium,Standard,Medium
Largie Ramazani,Leeds W,Belgium,167,62,23,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",[],73,English 2nd Division,Europe,63,69,76,72,59,60,67,49,53,60,43,46,48,58,78,81,64,58,54,75,65,40,40,40,40,40,Occasionally,High,Standard,Medium
Aster Vranckx,Free Agents,Belgium,183,78,22,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Left Midfielder', 'Attacking Midfielder']",73,Free Agent,Europe,60,71,64,64,71,67,62,60,54,60,62,67,74,70,70,68,69,65,72,65,77,40,40,40,40,40,Regularly,Very High,Standard,Medium
Mike Trésor,Burnley RB,Belgium,172,67,25,Right foot,C,LWF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Right Wing Forward']",73,English 2nd Division,Europe,64,71,74,67,69,75,64,51,69,75,48,50,56,53,69,77,67,58,55,75,72,40,40,40,40,40,Occasionally,High,Standard,Medium
Yari Verschaeren,Anderlecht PW,Belgium,172,63,23,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Second Striker']",73,Belgian League,Europe,64,73,74,71,72,68,62,55,62,69,56,57,61,67,71,75,68,61,57,75,72,40,40,40,40,40,Occasionally,High,Standard,Medium
A. Castro-Montes,Saint-Gilles BG,Belgium,178,74,27,Right foot,C,RB,"['Left Back', 'Right Back', 'Left Midfielder', 'Right Midfielder']","['Centre Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",73,Belgian League,Europe,62,67,70,65,67,69,60,61,62,65,61,62,65,67,72,72,71,68,62,70,79,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
H. Van Crombrugge,Genk BW,Belgium,189,86,31,Right foot,C,GK,['Goalkeeper'],[],73,Belgian League,Europe,40,48,40,42,50,54,40,46,48,40,45,45,40,58,52,50,64,63,73,50,48,71,68,68,72,70,Rarely,Low,Standard,Medium
Colin Coosemans,Anderlecht PW,Belgium,186,84,32,Right foot,A,GK,['Goalkeeper'],[],73,Belgian League,Europe,40,48,40,40,55,58,40,47,51,43,45,40,40,58,45,48,69,65,69,56,52,71,68,69,73,67,Occasionally,High,Standard,Medium
Nicolas Raskin,Rangers FC,Belgium,178,74,23,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],73,Scottish Premiership,Europe,61,68,67,71,72,71,58,60,60,65,62,66,79,72,65,72,69,67,60,74,77,40,40,40,40,40,Rarely,Medium,Standard,Medium
Siebe Horemans,FC Utrecht,Belgium,185,77,26,Right foot,B,RB,"['Centre Back', 'Right Back']",['Right Midfielder'],73,Eredivisie,Europe,62,65,69,62,64,68,52,67,54,60,67,71,61,67,72,70,58,71,69,60,74,40,40,40,40,40,Rarely,Medium,Unwavering,High
Théo Defourny,Charleroi ZW,Belgium,194,85,32,Right foot,C,GK,['Goalkeeper'],[],73,Belgian League,Europe,40,48,41,40,51,56,40,45,48,42,41,40,43,58,48,51,64,64,69,52,49,71,65,68,74,69,Rarely,Medium,Unwavering,High
Sven Kums,Gent BW,Belgium,176,62,36,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Attacking Midfielder']",73,Belgian League,Europe,60,72,61,70,75,72,60,57,71,70,70,66,64,77,60,63,72,58,62,71,75,40,40,40,40,40,Rarely,High,Unwavering,Medium
Mika Godts,AFC Ajax,Belgium,176,78,19,Right foot,D,LWF,['Left Wing Forward'],"['Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Second Striker']",72,Eredivisie,Europe,67,71,72,70,64,64,63,56,60,66,44,48,50,53,73,77,65,60,56,72,67,40,40,40,40,40,Rarely,Medium,Standard,Medium
Joško Gvardiol,Manchester B,Croatia,185,78,22,Left foot,B,CB,"['Centre Back', 'Left Back']",[],80,English League,Europe,54,66,63,62,71,74,54,72,53,61,69,78,79,79,75,61,65,84,79,62,67,40,40,40,40,40,Rarely,High,Standard,Medium
Mateo Kovačić,Manchester B,Croatia,177,80,30,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",[],80,English League,Europe,64,81,80,80,81,77,58,53,64,69,64,60,74,71,65,73,70,58,60,79,75,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Luka Modrić,Madrid Chamartin B,Croatia,172,66,39,Right foot,B,CMF,"['Centre Midfielder', 'Attacking Midfielder']",['Defensive Midfielder'],80,Spanish League,Europe,67,84,77,84,84,82,63,54,72,79,60,64,58,60,62,70,72,59,58,82,69,40,40,40,40,40,Rarely,High,Unwavering,Medium
